Type,Library,Test,Result
4. Roundtrip,POCO (C++),roundtrip19,true
4. Roundtrip,POCO (C++),roundtrip20,false
4. Roundtrip,POCO (C++),roundtrip21,false
4. Roundtrip,POCO (C++),roundtrip22,true
4. Roundtrip,POCO (C++),roundtrip23,true
4. Roundtrip,POCO (C++),roundtrip24,true
4. Roundtrip,POCO (C++),roundtrip25,true
4. Roundtrip,POCO (C++),roundtrip26,true
4. Roundtrip,POCO (C++),roundtrip27,false
1. Parse Validation,Qt (C++),pass01,true
1. Parse Validation,Qt (C++),pass02,true
1. Parse Validation,Qt (C++),pass03,true
1. Parse Validation,Qt (C++),fail02,true
1. Parse Validation,Qt (C++),fail03,true
1. Parse Validation,Qt (C++),fail04,true
1. Parse Validation,Qt (C++),fail05,true
1. Parse Validation,Qt (C++),fail06,true
1. Parse Validation,Qt (C++),fail07,true
1. Parse Validation,Qt (C++),fail08,true
1. Parse Validation,Qt (C++),fail09,true
1. Parse Validation,Qt (C++),fail10,true
1. Parse Validation,Qt (C++),fail11,true
1. Parse Validation,Qt (C++),fail12,true
1. Parse Validation,Qt (C++),fail13,true
1. Parse Validation,Qt (C++),fail14,true
1. Parse Validation,Qt (C++),fail15,false
1. Parse Validation,Qt (C++),fail16,true
1. Parse Validation,Qt (C++),fail17,false
1. Parse Validation,Qt (C++),fail19,true
1. Parse Validation,Qt (C++),fail20,true
1. Parse Validation,Qt (C++),fail21,true
1. Parse Validation,Qt (C++),fail22,true
1. Parse Validation,Qt (C++),fail23,true
1. Parse Validation,Qt (C++),fail24,true
1. Parse Validation,Qt (C++),fail25,false
1. Parse Validation,Qt (C++),fail26,false
1. Parse Validation,Qt (C++),fail27,false
1. Parse Validation,Qt (C++),fail28,false
1. Parse Validation,Qt (C++),fail29,true
1. Parse Validation,Qt (C++),fail30,true
1. Parse Validation,Qt (C++),fail31,true
1. Parse Validation,Qt (C++),fail32,true
1. Parse Validation,Qt (C++),fail33,true
2. Parse Double,Qt (C++),double01,true
2. Parse Double,Qt (C++),double02,true
2. Parse Double,Qt (C++),double03,true
2. Parse Double,Qt (C++),double04,true
2. Parse Double,Qt (C++),double05,true
2. Parse Double,Qt (C++),double06,true
2. Parse Double,Qt (C++),double07,true
2. Parse Double,Qt (C++),double08,true
2. Parse Double,Qt (C++),double09,true
2. Parse Double,Qt (C++),double10,true
2. Parse Double,Qt (C++),double11,true
2. Parse Double,Qt (C++),double12,true
2. Parse Double,Qt (C++),double13,true
2. Parse Double,Qt (C++),double14,true
2. Parse Double,Qt (C++),double15,true
2. Parse Double,Qt (C++),double16,true
2. Parse Double,Qt (C++),double17,true
2. Parse Double,Qt (C++),double18,true
2. Parse Double,Qt (C++),double19,true
2. Parse Double,Qt (C++),double20,true
2. Parse Double,Qt (C++),double21,true
2. Parse Double,Qt (C++),double22,true
2. Parse Double,Qt (C++),double23,true
2. Parse Double,Qt (C++),double24,true
2. Parse Double,Qt (C++),double25,true
2. Parse Double,Qt (C++),double26,true
2. Parse Double,Qt (C++),double27,true
2. Parse Double,Qt (C++),double28,true
2. Parse Double,Qt (C++),double29,true
2. Parse Double,Qt (C++),double30,true
2. Parse Double,Qt (C++),double31,true
2. Parse Double,Qt (C++),double32,true
2. Parse Double,Qt (C++),double33,true
2. Parse Double,Qt (C++),double34,true
2. Parse Double,Qt (C++),double35,true
2. Parse Double,Qt (C++),double36,false
2. Parse Double,Qt (C++),double37,true
2. Parse Double,Qt (C++),double38,false
2. Parse Double,Qt (C++),double39,true
2. Parse Double,Qt (C++),double40,true
2. Parse Double,Qt (C++),double41,true
2. Parse Double,Qt (C++),double42,true
2. Parse Double,Qt (C++),double43,true
2. Parse Double,Qt (C++),double44,true
2. Parse Double,Qt (C++),double45,true
2. Parse Double,Qt (C++),double46,true
2. Parse Double,Qt (C++),double47,true
2. Parse Double,Qt (C++),double48,true
2. Parse Double,Qt (C++),double49,true
2. Parse Double,Qt (C++),double50,true
2. Parse Double,Qt (C++),double51,true
2. Parse Double,Qt (C++),double52,true
2. Parse Double,Qt (C++),double53,true
2. Parse Double,Qt (C++),double54,true
2. Parse Double,Qt (C++),double55,true
2. Parse Double,Qt (C++),double56,true
2. Parse Double,Qt (C++),double57,true
2. Parse Double,Qt (C++),double58,true
2. Parse Double,Qt (C++),double59,true
2. Parse Double,Qt (C++),double60,true
2. Parse Double,Qt (C++),double61,true
2. Parse Double,Qt (C++),double62,true
2. Parse Double,Qt (C++),double63,true
2. Parse Double,Qt (C++),double64,true
2. Parse Double,Qt (C++),double65,true
2. Parse Double,Qt (C++),double66,false
3. Parse String,Qt (C++),string01,true
3. Parse String,Qt (C++),string02,true
3. Parse String,Qt (C++),string03,true
3. Parse String,Qt (C++),string04,true
3. Parse String,Qt (C++),string05,true
3. Parse String,Qt (C++),string06,true
3. Parse String,Qt (C++),string07,true
3. Parse String,Qt (C++),string08,true
3. Parse String,Qt (C++),string09,true
4. Roundtrip,Qt (C++),roundtrip01,true
4. Roundtrip,Qt (C++),roundtrip02,true
4. Roundtrip,Qt (C++),roundtrip03,true
4. Roundtrip,Qt (C++),roundtrip04,true
4. Roundtrip,Qt (C++),roundtrip05,true
4. Roundtrip,Qt (C++),roundtrip06,true
4. Roundtrip,Qt (C++),roundtrip07,true
4. Roundtrip,Qt (C++),roundtrip08,true
4. Roundtrip,Qt (C++),roundtrip09,true
4. Roundtrip,Qt (C++),roundtrip10,true
4. Roundtrip,Qt (C++),roundtrip11,true
4. Roundtrip,Qt (C++),roundtrip12,true
4. Roundtrip,Qt (C++),roundtrip13,false
4. Roundtrip,Qt (C++),roundtrip14,false
4. Roundtrip,Qt (C++),roundtrip15,true
4. Roundtrip,Qt (C++),roundtrip16,true
4. Roundtrip,Qt (C++),roundtrip17,true
4. Roundtrip,Qt (C++),roundtrip18,false
4. Roundtrip,Qt (C++),roundtrip19,false
4. Roundtrip,Qt (C++),roundtrip20,false
4. Roundtrip,Qt (C++),roundtrip21,false
4. Roundtrip,Qt (C++),roundtrip22,false
4. Roundtrip,Qt (C++),roundtrip23,false
4. Roundtrip,Qt (C++),roundtrip24,false
4. Roundtrip,Qt (C++),roundtrip25,false
4. Roundtrip,Qt (C++),roundtrip26,true
4. Roundtrip,Qt (C++),roundtrip27,false
1. Parse Validation,RapidJSON_AutoUTF (C++),pass01,true
1. Parse Validation,RapidJSON_AutoUTF (C++),pass02,true
1. Parse Validation,RapidJSON_AutoUTF (C++),pass03,true
1. Parse Validation,RapidJSON_AutoUTF (C++),fail02,true
1. Parse Validation,RapidJSON_AutoUTF (C++),fail03,true
1. Parse Validation,RapidJSON_AutoUTF (C++),fail04,true
1. Parse Validation,RapidJSON_AutoUTF (C++),fail05,true
1. Parse Validation,RapidJSON_AutoUTF (C++),fail06,true
1. Parse Validation,RapidJSON_AutoUTF (C++),fail07,true
1. Parse Validation,RapidJSON_AutoUTF (C++),fail08,true
1. Parse Validation,RapidJSON_AutoUTF (C++),fail09,true
1. Parse Validation,RapidJSON_AutoUTF (C++),fail10,true
1. Parse Validation,RapidJSON_AutoUTF (C++),fail11,true
1. Parse Validation,RapidJSON_AutoUTF (C++),fail12,true
1. Parse Validation,RapidJSON_AutoUTF (C++),fail13,true
1. Parse Validation,RapidJSON_AutoUTF (C++),fail14,true
1. Parse Validation,RapidJSON_AutoUTF (C++),fail15,true
1. Parse Validation,RapidJSON_AutoUTF (C++),fail16,true
1. Parse Validation,RapidJSON_AutoUTF (C++),fail17,true
1. Parse Validation,RapidJSON_AutoUTF (C++),fail19,true
1. Parse Validation,RapidJSON_AutoUTF (C++),fail20,true
1. Parse Validation,RapidJSON_AutoUTF (C++),fail21,true
1. Parse Validation,RapidJSON_AutoUTF (C++),fail22,true
1. Parse Validation,RapidJSON_AutoUTF (C++),fail23,true
1. Parse Validation,RapidJSON_AutoUTF (C++),fail24,true
1. Parse Validation,RapidJSON_AutoUTF (C++),fail25,true
1. Parse Validation,RapidJSON_AutoUTF (C++),fail26,true
1. Parse Validation,RapidJSON_AutoUTF (C++),fail27,true
1. Parse Validation,RapidJSON_AutoUTF (C++),fail28,true
1. Parse Validation,RapidJSON_AutoUTF (C++),fail29,true
1. Parse Validation,RapidJSON_AutoUTF (C++),fail30,true
1. Parse Validation,RapidJSON_AutoUTF (C++),fail31,true
1. Parse Validation,RapidJSON_AutoUTF (C++),fail32,true
1. Parse Validation,RapidJSON_AutoUTF (C++),fail33,true
2. Parse Double,RapidJSON_AutoUTF (C++),double01,true
2. Parse Double,RapidJSON_AutoUTF (C++),double02,true
2. Parse Double,RapidJSON_AutoUTF (C++),double03,true
2. Parse Double,RapidJSON_AutoUTF (C++),double04,true
2. Parse Double,RapidJSON_AutoUTF (C++),double05,true
2. Parse Double,RapidJSON_AutoUTF (C++),double06,true
2. Parse Double,RapidJSON_AutoUTF (C++),double07,true
2. Parse Double,RapidJSON_AutoUTF (C++),double08,true
2. Parse Double,RapidJSON_AutoUTF (C++),double09,true
2. Parse Double,RapidJSON_AutoUTF (C++),double10,true
2. Parse Double,RapidJSON_AutoUTF (C++),double11,true
2. Parse Double,RapidJSON_AutoUTF (C++),double12,true
2. Parse Double,RapidJSON_AutoUTF (C++),double13,true
2. Parse Double,RapidJSON_AutoUTF (C++),double14,true
2. Parse Double,RapidJSON_AutoUTF (C++),double15,true
2. Parse Double,RapidJSON_AutoUTF (C++),double16,true
2. Parse Double,RapidJSON_AutoUTF (C++),double17,true
2. Parse Double,RapidJSON_AutoUTF (C++),double18,true
2. Parse Double,RapidJSON_AutoUTF (C++),double19,false
2. Parse Double,RapidJSON_AutoUTF (C++),double20,true
2. Parse Double,RapidJSON_AutoUTF (C++),double21,false
2. Parse Double,RapidJSON_AutoUTF (C++),double22,true
2. Parse Double,RapidJSON_AutoUTF (C++),double23,true
2. Parse Double,RapidJSON_AutoUTF (C++),double24,true
2. Parse Double,RapidJSON_AutoUTF (C++),double25,true
2. Parse Double,RapidJSON_AutoUTF (C++),double26,true
2. Parse Double,RapidJSON_AutoUTF (C++),double27,true
2. Parse Double,RapidJSON_AutoUTF (C++),double28,true
2. Parse Double,RapidJSON_AutoUTF (C++),double29,false
2. Parse Double,RapidJSON_AutoUTF (C++),double30,true
2. Parse Double,RapidJSON_AutoUTF (C++),double31,true
2. Parse Double,RapidJSON_AutoUTF (C++),double32,false
2. Parse Double,RapidJSON_AutoUTF (C++),double33,true
2. Parse Double,RapidJSON_AutoUTF (C++),double34,true
2. Parse Double,RapidJSON_AutoUTF (C++),double35,true
2. Parse Double,RapidJSON_AutoUTF (C++),double36,true
2. Parse Double,RapidJSON_AutoUTF (C++),double37,false
2. Parse Double,RapidJSON_AutoUTF (C++),double38,true
2. Parse Double,RapidJSON_AutoUTF (C++),double39,true
2. Parse Double,RapidJSON_AutoUTF (C++),double40,false
2. Parse Double,RapidJSON_AutoUTF (C++),double41,true
2. Parse Double,RapidJSON_AutoUTF (C++),double42,true
2. Parse Double,RapidJSON_AutoUTF (C++),double43,true
2. Parse Double,RapidJSON_AutoUTF (C++),double44,false
2. Parse Double,RapidJSON_AutoUTF (C++),double45,false
2. Parse Double,RapidJSON_AutoUTF (C++),double46,true
2. Parse Double,RapidJSON_AutoUTF (C++),double47,true
2. Parse Double,RapidJSON_AutoUTF (C++),double48,false
2. Parse Double,RapidJSON_AutoUTF (C++),double49,true
2. Parse Double,RapidJSON_AutoUTF (C++),double50,true
2. Parse Double,RapidJSON_AutoUTF (C++),double51,true
2. Parse Double,RapidJSON_AutoUTF (C++),double52,true
2. Parse Double,RapidJSON_AutoUTF (C++),double53,true
2. Parse Double,RapidJSON_AutoUTF (C++),double54,true
2. Parse Double,RapidJSON_AutoUTF (C++),double55,false
2. Parse Double,RapidJSON_AutoUTF (C++),double56,false
2. Parse Double,RapidJSON_AutoUTF (C++),double57,false
2. Parse Double,RapidJSON_AutoUTF (C++),double58,true
2. Parse Double,RapidJSON_AutoUTF (C++),double59,false
2. Parse Double,RapidJSON_AutoUTF (C++),double60,false
2. Parse Double,RapidJSON_AutoUTF (C++),double61,false
2. Parse Double,RapidJSON_AutoUTF (C++),double62,false
2. Parse Double,RapidJSON_AutoUTF (C++),double63,false
2. Parse Double,RapidJSON_AutoUTF (C++),double64,false
2. Parse Double,RapidJSON_AutoUTF (C++),double65,false
2. Parse Double,RapidJSON_AutoUTF (C++),double66,true
3. Parse String,RapidJSON_AutoUTF (C++),string01,true
3. Parse String,RapidJSON_AutoUTF (C++),string02,true
3. Parse String,RapidJSON_AutoUTF (C++),string03,true
3. Parse String,RapidJSON_AutoUTF (C++),string04,true
3. Parse String,RapidJSON_AutoUTF (C++),string05,true
3. Parse String,RapidJSON_AutoUTF (C++),string06,true
3. Parse String,RapidJSON_AutoUTF (C++),string07,true
3. Parse String,RapidJSON_AutoUTF (C++),string08,true
3. Parse String,RapidJSON_AutoUTF (C++),string09,true
4. Roundtrip,RapidJSON_AutoUTF (C++),roundtrip01,true
4. Roundtrip,RapidJSON_AutoUTF (C++),roundtrip02,true
4. Roundtrip,RapidJSON_AutoUTF (C++),roundtrip03,true
4. Roundtrip,RapidJSON_AutoUTF (C++),roundtrip04,true
4. Roundtrip,RapidJSON_AutoUTF (C++),roundtrip05,true
4. Roundtrip,RapidJSON_AutoUTF (C++),roundtrip06,true
4. Roundtrip,RapidJSON_AutoUTF (C++),roundtrip07,true
4. Roundtrip,RapidJSON_AutoUTF (C++),roundtrip08,true
4. Roundtrip,RapidJSON_AutoUTF (C++),roundtrip09,true
4. Roundtrip,RapidJSON_AutoUTF (C++),roundtrip10,true
4. Roundtrip,RapidJSON_AutoUTF (C++),roundtrip11,true
4. Roundtrip,RapidJSON_AutoUTF (C++),roundtrip12,true
4. Roundtrip,RapidJSON_AutoUTF (C++),roundtrip13,true
4. Roundtrip,RapidJSON_AutoUTF (C++),roundtrip14,true
4. Roundtrip,RapidJSON_AutoUTF (C++),roundtrip15,true
4. Roundtrip,RapidJSON_AutoUTF (C++),roundtrip16,true
4. Roundtrip,RapidJSON_AutoUTF (C++),roundtrip17,true
4. Roundtrip,RapidJSON_AutoUTF (C++),roundtrip18,true
4. Roundtrip,RapidJSON_AutoUTF (C++),roundtrip19,true
4. Roundtrip,RapidJSON_AutoUTF (C++),roundtrip20,true
4. Roundtrip,RapidJSON_AutoUTF (C++),roundtrip21,true
4. Roundtrip,RapidJSON_AutoUTF (C++),roundtrip22,true
4. Roundtrip,RapidJSON_AutoUTF (C++),roundtrip23,true
4. Roundtrip,RapidJSON_AutoUTF (C++),roundtrip24,true
4. Roundtrip,RapidJSON_AutoUTF (C++),roundtrip25,true
4. Roundtrip,RapidJSON_AutoUTF (C++),roundtrip26,true
4. Roundtrip,RapidJSON_AutoUTF (C++),roundtrip27,true
1. Parse Validation,RapidJSON_FullPrec (C++),pass01,true
1. Parse Validation,RapidJSON_FullPrec (C++),pass02,true
1. Parse Validation,RapidJSON_FullPrec (C++),pass03,true
1. Parse Validation,RapidJSON_FullPrec (C++),fail02,true
1. Parse Validation,RapidJSON_FullPrec (C++),fail03,true
1. Parse Validation,RapidJSON_FullPrec (C++),fail04,true
1. Parse Validation,RapidJSON_FullPrec (C++),fail05,true
1. Parse Validation,RapidJSON_FullPrec (C++),fail06,true
1. Parse Validation,RapidJSON_FullPrec (C++),fail07,true
1. Parse Validation,RapidJSON_FullPrec (C++),fail08,true
1. Parse Validation,RapidJSON_FullPrec (C++),fail09,true
1. Parse Validation,RapidJSON_FullPrec (C++),fail10,true
1. Parse Validation,RapidJSON_FullPrec (C++),fail11,true
1. Parse Validation,RapidJSON_FullPrec (C++),fail12,true
1. Parse Validation,RapidJSON_FullPrec (C++),fail13,true
1. Parse Validation,RapidJSON_FullPrec (C++),fail14,true
1. Parse Validation,RapidJSON_FullPrec (C++),fail15,true
1. Parse Validation,RapidJSON_FullPrec (C++),fail16,true
1. Parse Validation,RapidJSON_FullPrec (C++),fail17,true
1. Parse Validation,RapidJSON_FullPrec (C++),fail19,true
1. Parse Validation,RapidJSON_FullPrec (C++),fail20,true
1. Parse Validation,RapidJSON_FullPrec (C++),fail21,true
1. Parse Validation,RapidJSON_FullPrec (C++),fail22,true
1. Parse Validation,RapidJSON_FullPrec (C++),fail23,true
1. Parse Validation,RapidJSON_FullPrec (C++),fail24,true
1. Parse Validation,RapidJSON_FullPrec (C++),fail25,true
1. Parse Validation,RapidJSON_FullPrec (C++),fail26,true
1. Parse Validation,RapidJSON_FullPrec (C++),fail27,true
1. Parse Validation,RapidJSON_FullPrec (C++),fail28,true
1. Parse Validation,RapidJSON_FullPrec (C++),fail29,true
1. Parse Validation,RapidJSON_FullPrec (C++),fail30,true
1. Parse Validation,RapidJSON_FullPrec (C++),fail31,true
1. Parse Validation,RapidJSON_FullPrec (C++),fail32,true
1. Parse Validation,RapidJSON_FullPrec (C++),fail33,true
2. Parse Double,RapidJSON_FullPrec (C++),double01,true
2. Parse Double,RapidJSON_FullPrec (C++),double02,true
2. Parse Double,RapidJSON_FullPrec (C++),double03,true
2. Parse Double,RapidJSON_FullPrec (C++),double04,true
2. Parse Double,RapidJSON_FullPrec (C++),double05,true
2. Parse Double,RapidJSON_FullPrec (C++),double06,true
2. Parse Double,RapidJSON_FullPrec (C++),double07,true
2. Parse Double,RapidJSON_FullPrec (C++),double08,true
2. Parse Double,RapidJSON_FullPrec (C++),double09,true
2. Parse Double,RapidJSON_FullPrec (C++),double10,true
2. Parse Double,RapidJSON_FullPrec (C++),double11,true
2. Parse Double,RapidJSON_FullPrec (C++),double12,true
2. Parse Double,RapidJSON_FullPrec (C++),double13,true
2. Parse Double,RapidJSON_FullPrec (C++),double14,true
2. Parse Double,RapidJSON_FullPrec (C++),double15,true
2. Parse Double,RapidJSON_FullPrec (C++),double16,true
2. Parse Double,RapidJSON_FullPrec (C++),double17,true
2. Parse Double,RapidJSON_FullPrec (C++),double18,true
2. Parse Double,RapidJSON_FullPrec (C++),double19,true
2. Parse Double,RapidJSON_FullPrec (C++),double20,true
2. Parse Double,RapidJSON_FullPrec (C++),double21,true
2. Parse Double,RapidJSON_FullPrec (C++),double22,true
2. Parse Double,RapidJSON_FullPrec (C++),double23,true
2. Parse Double,RapidJSON_FullPrec (C++),double24,true
2. Parse Double,RapidJSON_FullPrec (C++),double25,true
2. Parse Double,RapidJSON_FullPrec (C++),double26,true
2. Parse Double,RapidJSON_FullPrec (C++),double27,true
2. Parse Double,RapidJSON_FullPrec (C++),double28,true
2. Parse Double,RapidJSON_FullPrec (C++),double29,true
2. Parse Double,RapidJSON_FullPrec (C++),double30,true
2. Parse Double,RapidJSON_FullPrec (C++),double31,true
2. Parse Double,RapidJSON_FullPrec (C++),double32,true
2. Parse Double,RapidJSON_FullPrec (C++),double33,true
2. Parse Double,RapidJSON_FullPrec (C++),double34,true
2. Parse Double,RapidJSON_FullPrec (C++),double35,true
2. Parse Double,RapidJSON_FullPrec (C++),double36,true
2. Parse Double,RapidJSON_FullPrec (C++),double37,true
2. Parse Double,RapidJSON_FullPrec (C++),double38,true
2. Parse Double,RapidJSON_FullPrec (C++),double39,true
2. Parse Double,RapidJSON_FullPrec (C++),double40,true
2. Parse Double,RapidJSON_FullPrec (C++),double41,true
2. Parse Double,RapidJSON_FullPrec (C++),double42,true
2. Parse Double,RapidJSON_FullPrec (C++),double43,true
2. Parse Double,RapidJSON_FullPrec (C++),double44,true
2. Parse Double,RapidJSON_FullPrec (C++),double45,true
2. Parse Double,RapidJSON_FullPrec (C++),double46,true
2. Parse Double,RapidJSON_FullPrec (C++),double47,true
2. Parse Double,RapidJSON_FullPrec (C++),double48,true
2. Parse Double,RapidJSON_FullPrec (C++),double49,true
2. Parse Double,RapidJSON_FullPrec (C++),double50,true
2. Parse Double,RapidJSON_FullPrec (C++),double51,true
2. Parse Double,RapidJSON_FullPrec (C++),double52,true
2. Parse Double,RapidJSON_FullPrec (C++),double53,true
2. Parse Double,RapidJSON_FullPrec (C++),double54,true
2. Parse Double,RapidJSON_FullPrec (C++),double55,true
2. Parse Double,RapidJSON_FullPrec (C++),double56,true
2. Parse Double,RapidJSON_FullPrec (C++),double57,true
2. Parse Double,RapidJSON_FullPrec (C++),double58,true
2. Parse Double,RapidJSON_FullPrec (C++),double59,true
2. Parse Double,RapidJSON_FullPrec (C++),double60,true
2. Parse Double,RapidJSON_FullPrec (C++),double61,true
2. Parse Double,RapidJSON_FullPrec (C++),double62,true
